image_id,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,relative_results,url,category_list,street,city,state
36_0x888922179fef236b_0x51faac1b402e730b,Forever 21,"Forever 21, 2000 Galleria Cir, Birmingham, AL 35244",0x888922179fef236b:0x51faac1b402e730b,"Chain for the latest fads in clothes, accessories & shoes for young women (some have menswear).",33.3790316,-86.8083523,"['Clothing store', 'Fashion accessories store', 'Jewelry store', 'Lingerie store', ""Men's clothing store"", 'Shoe store', 'Store', ""Women's clothing store""]",3.8,152,$,"[['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM'], ['Sunday', '12–6PM'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM']]","{'Service options': ['In-store shopping', 'Delivery'], 'Health & safety': ['Mask required', 'Staff required to disinfect surfaces between visits', 'Safety dividers at checkout'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot'], 'Planning': ['Quick visit'], 'Payments': ['NFC mobile payments']}","['0x88892216f49f17fd:0xfe81082f4e5ab362', '0x8889176fe2e01efb:0x69891c92223b0384', '0x80dd261ed40358dd:0x73cdf950c3153450', '0x8889221402e1fc1d:0x4b421f6234b5cb4b', '0x8889221720d0c96d:0x7e51939f7b201606']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888922179fef236b:0x51faac1b402e730b?authuser=-1&hl=en&gl=us,"['clothing store', 'fashion accessories store', 'jewelry store', 'lingerie store', ""men's clothing store"", 'shoe store', 'store', ""women's clothing store""]","Forever 21, 2000 Galleria Cir",Birmingham,AL
37_0x88626ebb054107f9_0xb525c460df8d4286,Buckle,"Buckle, 365 The Bridge St Ste 117, Huntsville, AL 35806",0x88626ebb054107f9:0xb525c460df8d4286,"Retail chain stocking stylish casualwear for men & women, including jeans & shoes, plus accessories.",34.717946999999995,-86.6738767,"['Clothing store', ""Men's clothing store"", 'Shoe store', 'Watch store', ""Women's clothing store""]",4.3,83,,"[['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM'], ['Sunday', '11AM–6PM'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM']]","{'Service options': ['In-store pickup', 'In-store shopping', 'Delivery'], 'Health & safety': ['Mask required'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit'], 'Payments': ['Checks', 'Debit cards', 'NFC mobile payments', 'Credit cards']}","['0x88626ebae4f4357b:0xc5b1fc6e6986ba94', '0x8862695a1af9d319:0x93737ee3a612c3eb', '0x88626eba83635915:0x8af4242f359be22f', '0x88626ebafd7b944b:0x96519be2b8f109f1', '0x88626ebae2ac17fd:0x11d7dc776a7f3541']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88626ebb054107f9:0xb525c460df8d4286?authuser=-1&hl=en&gl=us,"['clothing store', ""men's clothing store"", 'shoe store', 'watch store', ""women's clothing store""]","Buckle, 365 The Bridge St Ste 117",Huntsville,AL
38_0x887d364aaaf9129d_0x29c5215be57b3234,Alabama Chanin,"Alabama Chanin, 462 Lane Dr, Florence, AL 35630",0x887d364aaaf9129d:0x29c5215be57b3234,"Elegant boutique featuring hand-sewn, upscale womenswear & accessories, plus home goods & a cafe.",34.861906399999995,-87.6574032,['Clothing store'],4.4,38,,"[['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '10AM–5PM'], ['Tuesday', '10AM–5PM'], ['Wednesday', '10AM–5PM'], ['Thursday', '10AM–5PM'], ['Friday', '10AM–5PM']]","{'Service options': ['Delivery', 'In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Wi-Fi'], 'Planning': ['Quick visit'], 'Payments': ['Checks', 'Debit cards', 'Credit cards']}","['0x887d36200b1a3c57:0xce4b1f3a1364dc1c', '0x887d49cae3f012cf:0x68ce132f52465edb', '0x887d4860ad1ad6df:0x2b41080fda677e27', '0x887d485e68e247df:0xa868b80fbb55d41b', '0x887d49de273e7821:0x36533508d310fd0a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x887d364aaaf9129d:0x29c5215be57b3234?authuser=-1&hl=en&gl=us,['clothing store'],"Alabama Chanin, 462 Lane Dr",Florence,AL
40_0x88890ef44a5be7bf_0xabdef883ce284f53,Cathedral of the Cross A.O.H. Church of God,"Cathedral of the Cross A.O.H. Church of God, 1480 Center Point Pkwy, Birmingham, AL 35215",0x88890ef44a5be7bf:0xabdef883ce284f53,,33.6224815,-86.6864452,['Church'],4.7,38,,"[['Friday', 'Closed'], ['Saturday', 'Closed'], ['Sunday', '9AM–2PM'], ['Monday', 'Closed'], ['Tuesday', '7–9PM'], ['Wednesday', 'Closed'], ['Thursday', '7–9PM']]","{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible parking lot']}","['0x88891c3fb0356fdb:0xff8f5e56671f554d', '0x88891b017111c7a9:0x3abad683ee0d94a6', '0x88890ec039b3e14d:0xc4d0e4f9a45285fc', '0x88891b96ff1d333b:0x1b08e4ad74334253', '0x88891ea384635d29:0xa2dbbc9488dc2b3b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88890ef44a5be7bf:0xabdef883ce284f53?authuser=-1&hl=en&gl=us,['church'],"Cathedral of the Cross A.O.H. Church of God, 1480 Center Point Pkwy",Birmingham,AL
44_0x8887f0618486d899_0x868212282e7afe52,Phil Campbell Church of Christ,"Phil Campbell Church of Christ, 1207 Pike Ave, Phil Campbell, AL 35581",0x8887f0618486d899:0x868212282e7afe52,,34.3517633,-87.7128071,['Church'],5.0,2,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x8887f065fe726525:0xa8918bbbb92d9831', '0x8887f07c93ff0fa7:0xfad97a6a1ef26c89', '0x8887f07c907e5085:0x3c4892625baac4f3', '0x8887f08fb37a966f:0x307bb63a9e2d2ea4', '0x8887f33d41003873:0x3044d0e2416ad68d']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8887f0618486d899:0x868212282e7afe52?authuser=-1&hl=en&gl=us,['church'],"Phil Campbell Church of Christ, 1207 Pike Ave",Phil Campbell,AL
46_0x889a0e3c2c037ad3_0xdab1090f410928b4,Americas Best Value Inn & Suites Foley Gulf Shores,"Americas Best Value Inn & Suites Foley Gulf Shores, 1517 S McKenzie St, Foley, AL 36535",0x889a0e3c2c037ad3:0xdab1090f410928b4,"Modest rooms in a simple budget hotel with an outdoor pool, plus free breakfast, Wi-Fi & parking.",30.3890835,-87.6826713,"['Hotel', 'Motel']",3.4,428,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a0e3c2c037ad3:0xdab1090f410928b4?authuser=-1&hl=en&gl=us,"['hotel', 'motel']","Americas Best Value Inn & Suites Foley Gulf Shores, 1517 S McKenzie St",Foley,AL
47_0x888912cf90eb6091_0xd947dcc618b2679,"Hampton Inn Birmingham/Leeds, AL","Hampton Inn Birmingham/Leeds, AL, 310 Rex Lake Rd, Leeds, AL 35094",0x888912cf90eb6091:0xd947dcc618b2679,"Contemporary rooms & suites with free hot breakfast, parking & Wi-Fi, plus an outdoor pool.",33.5388997,-86.5891689,['Hotel'],4.4,508,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888912cf90eb6091:0xd947dcc618b2679?authuser=-1&hl=en&gl=us,['hotel'],"Hampton Inn Birmingham/Leeds, AL, 310 Rex Lake Rd",Leeds,AL
48_0x889a5771538b2965_0x786f71788f14a106,TownePlace Suites by Marriott Mobile Saraland,"TownePlace Suites by Marriott Mobile Saraland, 2954 Towneship Blvd, Saraland, AL 36571",0x889a5771538b2965:0x786f71788f14a106,"Simple suites with kitchens in a casual hotel offering free breakfast & Wi-Fi, plus an outdoor pool.",30.799850399999997,-88.1098181,"['Hotel', 'Extended stay hotel']",4.4,118,,,,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a5771538b2965:0x786f71788f14a106?authuser=-1&hl=en&gl,"['hotel', 'extended stay hotel']","TownePlace Suites by Marriott Mobile Saraland, 2954 Towneship Blvd",Saraland,AL
49_0x8862657c4f152dbd_0x8052be76462b2ef4,Wyndham Garden Huntsville Airport,"Wyndham Garden Huntsville Airport, 8721 Madison Blvd, Madison, AL 35758",0x8862657c4f152dbd:0x8052be76462b2ef4,"Relaxed hotel offering a free 24-hour airport shuttle, a restaurant & a seasonal outdoor pool.",34.678340999999996,-86.744404,"['Hotel', 'Extended stay hotel', 'Inn']",2.3,28,,,,"['0x8862657c8732b9eb:0x55ed20d1892d7dc6', '0x886265668016ef4f:0x7bd0473791f29319', '0x8862657c80cff473:0x949cbb508eff4603']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x8862657c4f152dbd:0x8052be76462b2ef4?authuser=-1&hl=en&gl=us,"['hotel', 'extended stay hotel', 'inn']","Wyndham Garden Huntsville Airport, 8721 Madison Blvd",Madison,AL
50_0x88890f23e8c35dc5_0xd20992d4ab0185ed,Queensbury Shopping Center,"Queensbury Shopping Center, 2357 Carson Rd, Birmingham, AL 35215",0x88890f23e8c35dc5:0xd20992d4ab0185ed,,33.6444931,-86.706314,['Shopping mall'],3.6,37,,,"{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x88891d9a107b4797:0x76d7008500823bd8', '0x88891a7dbc0feea3:0xf9506f7257896a92', '0x88890c6076ba0cb7:0xe16e7ab2ec0e3078', '0x88890db6fbe841ad:0x3efd73ee04305d29']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88890f23e8c35dc5:0xd20992d4ab0185ed?authuser=-1&hl=en&gl=us,['shopping mall'],"Queensbury Shopping Center, 2357 Carson Rd",Birmingham,AL
51_0x889aca33e40f646f_0x55eb81031702e705,Jackson Square,"Jackson Square, 2415 College Ave, Jackson, AL 36545",0x889aca33e40f646f:0x55eb81031702e705,,31.535299499999997,-87.8895448,['Shopping mall'],4.2,328,,,"{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x889aca37a03ca5b1:0x1b1787034f78aa2e', '0x889ac97fdeaf0727:0x44fbc8a7a97bea53', '0x88854952cbde9e17:0xae6a45538d096e7', '0x888543a449e89d33:0x4dc3e66bb1d7d7aa']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889aca33e40f646f:0x55eb81031702e705?authuser=-1&hl=en&gl=us,['shopping mall'],"Jackson Square, 2415 College Ave",Jackson,AL
52_0x88891ed4c8bc40bd_0x933848e164333d9d,Wildwood Centre Shops And Resturants,"Wildwood Centre Shops And Resturants, 277 Lakeshore Pkwy, Homewood, AL 35209",0x88891ed4c8bc40bd:0x933848e164333d9d,,33.446257599999996,-86.8230363,['Shopping mall'],3.9,668,,"[['Sunday', 'Closed'], ['Monday', '10AM–9PM'], ['Tuesday', '10AM–9PM'], ['Wednesday', '10AM–9PM'], ['Thursday', '10AM–9PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM']]",,"['0x88891ed4829d546d:0x4195d93907ebbfa2', '0x888919862c4c9bd1:0x31ae23fc72539340', '0x88891990bcce35d5:0x97a8d8497f4caab3', '0x88891641ebd81065:0x827a65bf02638789', '0x88891ed4f743d2b9:0xefa077c0a3c618f8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88891ed4c8bc40bd:0x933848e164333d9d?authuser=-1&hl=en&gl=us,['shopping mall'],"Wildwood Centre Shops And Resturants, 277 Lakeshore Pkwy",Homewood,AL
53_0x8889108a6f9a7987_0x7bf74d93d45e5eb8,Village East Shopping Center,"Village East Shopping Center, 5340 Oporto Madrid Blvd, Birmingham, AL 35213",0x8889108a6f9a7987:0x7bf74d93d45e5eb8,,33.5286729,-86.7249542,['Shopping mall'],4.3,103,,,"{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8889108a6f9a7987:0x7bf74d93d45e5eb8?authuser=-1&hl=en&gl=us,['shopping mall'],"Village East Shopping Center, 5340 Oporto Madrid Blvd",Birmingham,AL
54_0x888922e514df6a53_0xfd7a003c14bd0109,Southlake Village,"Southlake Village, 4524 Southlake Pkwy, Hoover, AL 35244",0x888922e514df6a53:0xfd7a003c14bd0109,,33.3609381,-86.7707495,['Shopping mall'],4.3,88,,,"{'Service options': ['In-store shopping'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x88893d52c08c6e83:0xbdb0551bb1e755f1', '0x888921a0858d288f:0x56dd2dd0f20bc47e', '0x8889219b4ce33365:0x738d9415e6f434a4', '0x888918a47957e559:0x35cb42e01c2514e4', '0x8889226b6bf467ab:0xeb879d2510debedc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888922e514df6a53:0xfd7a003c14bd0109?authuser=-1&hl=en&gl=us,['shopping mall'],"Southlake Village, 4524 Southlake Pkwy",Hoover,AL
58_0x888e8fff0b45ff0f_0x6a37abbc4af5eed5,Autauga Family Footcare Clinic,"Autauga Family Footcare Clinic, 660 McQueen Smith Rd N, Prattville, AL 36066",0x888e8fff0b45ff0f:0x6a37abbc4af5eed5,,32.4804327,-86.4196592,"['Medical clinic', 'Podiatrist']",2.9,8,,,"{'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Appointments recommended']}","['0x888e8ff85c79b1fb:0xe3992fa3c89498a3', '0x888e8fff0b45ff0f:0x934065518ae35385', '0x888e8ff8b75b0739:0x9cb63713d425872c', '0x888e8ff85c79b1fb:0x4ed002170a459189', '0x888e8ff8b09cfb7f:0x51fae091a06ac6a9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888e8fff0b45ff0f:0x6a37abbc4af5eed5?authuser=-1&hl=en&gl=us,"['medical clinic', 'podiatrist']","Autauga Family Footcare Clinic, 660 McQueen Smith Rd N",Prattville,AL
60_0x88602dc488e4e9c5_0x74660880db97d6e4,Desota Falls,"Desota Falls, 7104 Desoto Pkwy NE, Fort Payne, AL 35967",0x88602dc488e4e9c5:0x74660880db97d6e4,,34.5007832,-85.6186162,['Museum'],4.7,3,,,"{'Amenities': ['Good for kids', 'Restaurant']}",,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88602dc488e4e9c5:0x74660880db97d6e4?authuser=-1&hl=en&gl=us,['museum'],"Desota Falls, 7104 Desoto Pkwy NE",Fort Payne,AL
61_0x888912dd9f25760b_0xa2bbb5790b864dbe,Barber Vintage Motorsports Museum,"Barber Vintage Motorsports Museum, 6030 Barber Motorsports Pkwy, Leeds, AL 35094",0x888912dd9f25760b:0xa2bbb5790b864dbe,"Contemporary, glass-enclosed setup for 1,200+ motorcycles & race cars with an adjacent road course.",33.533425,-86.6140965,"['Museum', 'Tourist attraction']",4.9,2658,,"[['Wednesday', '10AM–6PM'], ['Thursday', '10AM–6PM'], ['Friday', '10AM–6PM'], ['Saturday', '10AM–6PM'], ['Sunday', '12–6PM'], ['Monday', '10AM–6PM'], ['Tuesday', '10AM–6PM']]","{'Highlights': ['Active military discounts'], 'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible parking lot', 'Wheelchair accessible restroom', 'Wheelchair rental'], 'Amenities': ['Good for kids', 'Restroom', 'Restaurant'], 'Crowd': ['Family-friendly']}","['0x888912ff301f794f:0x70b7300d1df8ea9b', '0x88891050816ddc89:0x754802e82b6eb930', '0x88891b8e7ae0fcfb:0xab1e57069bc43488', '0x88891b9b6e472863:0x5fd3fa0d8d7d75f7', '0x888bcfbfa5157275:0xe898a62de62eac40']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888912dd9f25760b:0xa2bbb5790b864dbe?authuser=-1&hl=en&gl=us,"['museum', 'tourist attraction']","Barber Vintage Motorsports Museum, 6030 Barber Motorsports Pkwy",Leeds,AL
62_0x888c0b6b635577eb_0xb279325dc8a56c34,Wellborn Musclecar Museum,"Wellborn Musclecar Museum, 124 Broad St, Alexander City, AL 35010",0x888c0b6b635577eb:0xb279325dc8a56c34,,32.944038899999995,-85.9557222,"['Museum', 'Tourist attraction']",4.8,118,,"[['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', 'Closed'], ['Friday', 'Closed'], ['Saturday', '10AM–3PM'], ['Sunday', 'Closed']]","{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids', 'Restaurant']}","['0x888c6e1010d1ac8d:0x6319a3f9395332e7', '0x888c0d338293652b:0x521fb2c7b0b21d03', '0x888bfd67291343fd:0x9a74f617a7bca326', '0x888c0c85c8b3e945:0xec973abb4d7a1eab', '0x88895f380e59b637:0x8326897eaa96b54b']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888c0b6b635577eb:0xb279325dc8a56c34?authuser=-1&hl=en&gl=us,"['museum', 'tourist attraction']","Wellborn Musclecar Museum, 124 Broad St",Alexander City,AL
63_0x888912da5461381f_0x10b99a2254b91a97,Barber Motorsports Parking,"Barber Motorsports Parking, 441 Rex Lake Rd, Leeds, AL 35094",0x888912da5461381f:0x10b99a2254b91a97,,33.534228999999996,-86.5928844,['Museum'],4.9,8,,,"{'Accessibility': ['Wheelchair accessible entrance'], 'Amenities': ['Good for kids', 'Restaurant']}","['0x888912dd9f25760b:0xa2bbb5790b864dbe', '0x88891b3ad02d3f3f:0x5b72021fc09369e3', '0x888912cfbe878337:0xb2153d01af923664', '0x888979e42cd2b621:0x15d993b283af7f00', '0x888912dd9f25760b:0xebc0f09147b1bf99']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888912da5461381f:0x10b99a2254b91a97?authuser=-1&hl=en&gl=us,['museum'],"Barber Motorsports Parking, 441 Rex Lake Rd",Leeds,AL
67_0x14f6258f919049f1_0x259acd178b6266ef,Faith Academy,"Faith Academy, 8650 Tanner Williams Rd, Mobile, AL 36608",0x14f6258f919049f1:0x259acd178b6266ef,,30.7027574,-88.2445746,['School'],3.7,37,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x889bb2d96fa03f33:0x43b45609fc5c7106', '0x889a4cd9a244d783:0x6181d4e9e0348198', '0x889bb3250ab040b1:0xa0d471e649dd40f8', '0x889bade6b404a68f:0x3a3c8506ec68661', '0x889bb25901e8fd0d:0xbc4a53ccad4be948']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x14f6258f919049f1:0x259acd178b6266ef?authuser=-1&hl=en&gl=us,['school'],"Faith Academy, 8650 Tanner Williams Rd",Mobile,AL
70_0x888e9ab13c9bc3e7_0x876cace6a8a71dcc,MainStreet Family Care - Millbrook,"MainStreet Family Care - Millbrook, 1401 AL-14, Millbrook, AL 36054",0x888e9ab13c9bc3e7:0x876cace6a8a71dcc,,32.4940953,-86.4042656,"['Urgent care center', 'Family practice physician', 'Medical clinic', 'Occupational health service', 'Walk-in clinic']",2.7,108,,"[['Sunday', '9AM–4PM'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM'], ['Saturday', '9AM–4PM']]","{'Service options': ['Online care'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x888e8566cee8751f:0x29a8e4bcf731a94d', '0x888e9ac82a2d5d99:0x2dccaadfe5ad750d', '0x888c264b274c20d1:0x55c22bd8abbd54a6', '0x888c27cb64f2a3e7:0xb33b4b7ec9f29b18', '0x888f043784ef5c95:0x8d97998b01768230']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888e9ab13c9bc3e7:0x876cace6a8a71dcc?authuser=-1&hl=en&gl=us,"['urgent care center', 'family practice physician', 'medical clinic', 'occupational health service', 'walk-in clinic']","MainStreet Family Care - Millbrook, 1401 AL-14",Millbrook,AL
71_0x888921a5fb196739_0x32d8d810c5f6ee67,American Family Care The Grove,"American Family Care The Grove, 5569 Grove Blvd #121, Hoover, AL 35226",0x888921a5fb196739:0x32d8d810c5f6ee67,,33.3599137,-86.8524545,"['Urgent care center', 'Family practice physician', 'Medical Center', 'Occupational medical physician', 'Walk-in clinic']",3.9,348,,"[['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM'], ['Friday', '8AM–6PM'], ['Saturday', '8AM–6PM'], ['Sunday', '8AM–6PM'], ['Monday', '8AM–6PM']]","{'Service options': ['Online care'], 'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Amenities': ['Restroom']}","['0x888921a0c0f2c711:0x405f5586e41e4fa0', '0x888918a17b54b921:0x897140ddaefdfafc', '0x88892275580c3759:0x622182cff11c491b', '0x8888e1d367e4b15d:0xbed9af8c6e258439', '0x8888dc16a88f9a6d:0xa179f4118f626f81']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x888921a5fb196739:0x32d8d810c5f6ee67?authuser=-1&hl=en&gl=us,"['urgent care center', 'family practice physician', 'medical center', 'occupational medical physician', 'walk-in clinic']","American Family Care The Grove, 5569 Grove Blvd #121",Hoover,AL
72_0x88899d79bc7256d5_0xfc5a4083044d6a1d,GoNow Doctors,"GoNow Doctors, 110 Legacy Pkwy, Springville, AL 35146",0x88899d79bc7256d5:0xfc5a4083044d6a1d,,33.7666684,-86.4600496,"['Urgent care center', 'Medical clinic']",4.7,208,,"[['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM'], ['Friday', '8AM–6PM'], ['Saturday', '8AM–4PM'], ['Sunday', '8AM–4PM'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM']]",{'Accessibility': ['Wheelchair accessible restroom']},"['0x88899d4d62eccebb:0xb05e46bf6d65bb5f', '0x88899d951b1a168f:0xfc21138662207c83', '0x88899df0db09900d:0xcdc2f2804a1abc03', '0x88890daeba82a585:0xaed1ab50b962869b', '0x8889720b640b63b7:0x1cf108dfca715bd3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88899d79bc7256d5:0xfc5a4083044d6a1d?authuser=-1&hl=en&gl=us,"['urgent care center', 'medical clinic']","GoNow Doctors, 110 Legacy Pkwy",Springville,AL
73_0x88926e9319870609_0x2aaaed86c24c8c97,American Family Care Enterprise,"American Family Care Enterprise, 606-A Boll Weevil Cir, Enterprise, AL 36330",0x88926e9319870609:0x2aaaed86c24c8c97,,31.3171974,-85.8295513,"['Urgent care center', 'Family practice physician', 'Medical clinic', 'Occupational medical physician', 'Walk-in clinic']",4.3,283,,"[['Friday', '8AM–6PM'], ['Saturday', '8AM–6PM'], ['Sunday', '8AM–6PM'], ['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM']]","{'Service options': ['Online care'], 'Accessibility': ['Wheelchair accessible entrance']}","['0x88926eac09fe0115:0xa2b10b9a51e4dcdf', '0x88926e846d09a045:0x6d1193fa36f7b9dd', '0x88926e8ec25bf233:0x894017f9f81d206e', '0x88926e8ec25bf233:0xfe5e0270098c75fb', '0x889264334f4ba8c9:0xd0a72241dee1618']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88926e9319870609:0x2aaaed86c24c8c97?authuser=-1&hl=en&gl=us,"['urgent care center', 'family practice physician', 'medical clinic', 'occupational medical physician', 'walk-in clinic']","American Family Care Enterprise, 606-A Boll Weevil Cir",Enterprise,AL
78_0x889bb2a631535b53_0xfb92d18b49d69ac5,Student Center,"Student Center, 350 Alumni Dr, Mobile, AL 36608",0x889bb2a631535b53:0xfb92d18b49d69ac5,,30.6953813,-88.1789461,['University'],4.5,6,,"[['Monday', '8AM–6PM'], ['Tuesday', '8AM–6PM'], ['Wednesday', '8AM–6PM'], ['Thursday', '8AM–6PM'], ['Friday', '8AM–6PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed']]",{'Accessibility': ['Wheelchair accessible entrance']},"['0x889bb2a6173be223:0xce765280864ad42c', '0x889bb2a58e7131a3:0x4a39c1face058891', '0x889bb2a706729123:0x4af8539b11510b5d', '0x889bb29f60c95617:0x8a67f1046c59da70', '0x889bb3e1d33ff8ad:0xeb8e0c683719b91f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x889bb2a631535b53:0xfb92d18b49d69ac5?authuser=-1&hl=en&gl=us,['university'],"Student Center, 350 Alumni Dr",Mobile,AL
79_0x88891bc1a81e1a23_0x38845870d2f2ec9,University of Alabama at Birmingham Administration Building,"University of Alabama at Birmingham Administration Building, 701 20th St S, Birmingham, AL 35233",0x88891bc1a81e1a23:0x38845870d2f2ec9,,33.5053774,-86.7993452,['University'],4.8,6,,,{'Accessibility': ['Wheelchair accessible entrance']},"['0x88891bc215d40a29:0x866e727b21125099', '0x88891b346da54a75:0xf0e5cfb934c0a0a6', '0x88891bc1849990b3:0xdd877e30469fb515', '0x88891bc3b945f4d3:0xa9968c1c77d441d9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88891bc1a81e1a23:0x38845870d2f2ec9?authuser=-1&hl=en&gl=us,['university'],"University of Alabama at Birmingham Administration Building, 701 20th St S",Birmingham,AL
